path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN3Cc4ccc(Cl)cc4C[C@H]3C(=O)O)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN3Cc4ccc(Cl)cc4C[C@H]3C(=O)O)[C@H]21,10.18520164489746,10.800000190734863,0.8893890380859375,1.0,1,1,0,0.3561643835616438,O=C(O)C1Cc2ccccc2CN1C(=O)COc1ccc(Cl)cc1Cl,,,10.53,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'c1cc2c(cc1[C@H]1COCCN1)OCO2'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN3CCOC[C@@H]3c3ccc4c(c3)OCO4)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN3CCOC[C@@H]3c3ccc4c(c3)OCO4)[C@H]21,10.126923561096191,11.100000381469728,0.8323559165000916,1.0,1,1,1,0.35,c1cc2c(cc1C1OCC3C(c4ccc5c(c4)OCO5)OCC13)OCO2,,,16.76,
"['CN1CCc2cc([C@H]3C[C@@H]3N)ccc21', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCC(F)(F)c2ccccc21'), 'CN1CCc2cc([C@H]3C[C@@H]3NC(=O)NC3CCC(F)(F)c4ccccc43)ccc21']",CN1CCc2cc([C@H]3C[C@@H]3NC(=O)NC3CCC(F)(F)c4ccccc43)ccc21,10.037492752075195,11.199999809265137,0.8031828999519348,1.0,1,1,2,0.3291139240506329,CC1(C(=O)NC2CCc3ccccc32)CCN1CCc1ccccc1,,,9.56,
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]2CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2,10.034278869628906,10.899999618530272,0.8474603891372681,1.0,2,1,3,0.328125,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'c1ccc([C@H]2CNCC3(COC3)N2)cc1'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN3C[C@H](c4ccccc4)NC4(COC4)C3)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN3C[C@H](c4ccccc4)NC4(COC4)C3)[C@H]21,10.01073169708252,10.5,0.9089773893356324,1.0,1,1,4,0.2597402597402597,Cc1ccc(C2CC(c3ccccc3C)n3nc(N)nc3N2)cc1,,,10.46,
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1c2ccccc2OC12CCNCC2'), 'c1ccc2c(c1)CC[C@]21C[C@H]1CNC1c2ccccc2OC12CCNCC2']",c1ccc2c(c1)CC[C@]21C[C@H]1CNC1c2ccccc2OC12CCNCC2,10.008244514465332,10.699999809265137,0.8748794794082642,1.0,1,1,5,0.29850746268656714,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
"['CC1(CN)Cc2ccccc2C1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@@H]1CN(Cc2ccccc2)C[C@H]1F'), 'CC1(CNC(=O)N[C@@H]2CN(Cc3ccccc3)C[C@H]2F)Cc2ccccc2C1']",CC1(CNC(=O)N[C@@H]2CN(Cc3ccccc3)C[C@H]2F)Cc2ccccc2C1,9.95790672302246,10.899999618530272,0.8346091508865356,1.0,1,1,6,0.4057971014492754,CC1(C)Cc2cccc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2O1,,,14.91,
"['Cc1ccc(N2CC(N)C2)cc1C', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ccc2c(c1C)C(N)CC2'), 'Cc1ccc(N2CC(NC(=O)NC3CCc4ccc(C)c(C)c43)C2)cc1C']",Cc1ccc(N2CC(NC(=O)NC3CCc4ccc(C)c(C)c43)C2)cc1C,9.93659496307373,10.699999809265137,0.8623978495597839,1.0,1,1,7,0.3333333333333333,Cc1ccc(N2CCN(C(=O)N3CCOCC3)CC2)cc1C,,,12.14,
"['CC1(CN)Cc2ccccc2C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCc2nc(C(F)(F)F)ccc21'), 'CC1(CNC(=O)NC2CCc3nc(C(F)(F)F)ccc32)Cc2ccccc2C1']",CC1(CNC(=O)NC2CCc3nc(C(F)(F)F)ccc32)Cc2ccccc2C1,9.912811279296877,10.899999618530272,0.8270671367645264,1.0,1,1,8,0.34375,O=C(Nc1ccccc1)NC1CCCc2ccccc21,,,11.26,
"['C[C@H](N)c1cc2c(n(C)c1=O)CCC2', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1cccc2c1CCCC2N'), 'Cc1cccc2c1CCCC2NC(=O)N[C@@H](C)c1cc2c(n(C)c1=O)CCC2']",Cc1cccc2c1CCCC2NC(=O)N[C@@H](C)c1cc2c(n(C)c1=O)CCC2,9.896917343139648,10.699999809265137,0.8555243611335754,1.0,1,1,9,0.43283582089552236,CC(C)[C@H](NC(=O)NC1CCCc2ccccc21)C(=O)O,,,14.76,
"['NC1CC2(Cc3ccccc3C2)C1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Cc1ccccc1[C@@H]1CC(=O)C[C@H]1C(=O)O'), 'Cc1ccccc1[C@@H]1CC(=O)C[C@H]1CNC1CC2(Cc3ccccc3C2)C1']",Cc1ccccc1[C@@H]1CC(=O)C[C@H]1CNC1CC2(Cc3ccccc3C2)C1,9.85643196105957,10.600000381469728,0.8646249175071716,1.0,1,1,10,0.32727272727272727,Cc1ccccc1C1NC(=O)Cc2ccccc21,,,11.26,
"['c1ccc2c(c1)C[C@H]1NCCO[C@@H]21', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)CC1Cc2cccc(O)c2C1'), 'Oc1cccc2c1CC(CCN1CCO[C@H]3c4ccccc4C[C@H]31)C2']",Oc1cccc2c1CC(CCN1CCO[C@H]3c4ccccc4C[C@H]31)C2,9.846132278442385,10.199999809265137,0.9318178296089172,1.0,1,1,11,0.2647058823529412,O=S1(=O)CCO[C@H]2Cc3ccccc3[C@H]2N1Cc1ccccc1,,,13.09,
"['O=C(O)[C@H]1Cc2cccc(F)c2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)C2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3cccc(F)c3C1)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@H]1Cc3cccc(F)c3C1)CC1(CCCC1)O2,9.828269004821776,10.800000190734863,0.8281452655792236,1.0,2,1,3,0.3230769230769231,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['NC1CC2(Cc3ccccc3C2)C1', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'O=C1C=CC=CC1=C1C=CC=CN1'), 'C1=CNC(=C2C=CC=CC2NC2CC3(Cc4ccccc4C3)C2)C=C1']",C1=CNC(=C2C=CC=CC2NC2CC3(Cc4ccccc4C3)C2)C=C1,9.824190139770508,10.600000381469728,0.8589774966239929,1.0,1,1,12,0.2692307692307692,c1ccc2c(c1)CNC1(CCCCC1)C2,,,8.71,
"['N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCN(c2ccccc2)C1'), 'O=C(NC1CCN(c2ccccc2)C1)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1']",O=C(NC1CCN(c2ccccc2)C1)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1,9.819515228271484,10.600000381469728,0.8581602573394775,1.0,1,1,13,0.3787878787878788,O=C(NCc1ccc2c(c1)CCO2)Nc1ccccc1,,,10.62,
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]2CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2']",N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2,9.806429862976074,10.600000381469728,0.8558744788169861,1.0,2,1,3,0.2948717948717949,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,,,9.93,
"['O=C(O)[C@H]1Cc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1ccc2c(c1)[C@@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)C2', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3ccc(F)cc31)CC1(CCCC1)O2']",N#Cc1ccc2c(c1)[C@@H](NC[C@H]1Cc3ccc(F)cc31)CC1(CCCC1)O2,9.806429862976074,10.600000381469728,0.8558744788169861,1.0,2,1,3,0.3181818181818182,O=C1CC2(CCCCC2)Oc2ccc(F)cc21,,,13.22,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'Cc1ccc(C2CC(=O)CN2)cc1'), 'Cc1ccc(C2CC(=O)CN2C[C@@H]2[C@H]3Cc4c(C)cccc4[C@H]32)cc1']",Cc1ccc(C2CC(=O)CN2C[C@@H]2[C@H]3Cc4c(C)cccc4[C@H]32)cc1,9.805285453796388,10.699999809265137,0.839755654335022,1.0,1,1,14,0.2857142857142857,Cc1ccc(C2CC(c3ccccc3C)n3nc(N)nc3N2)cc1,,,10.46,
"['Cc1cccc2c1C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)[C@H]21', ('[c:1]-[Cl] >> [c:1]-[C]#N', None), 'Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(C#N)cc43)[C@H]21']",Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(C#N)cc43)[C@H]21,9.796096801757812,11.0,0.7930868268013,1.0,2,1,15,0.2962962962962963,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,,,9.93,
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2,9.7843656539917,11.0,0.7911885380744934,1.0,2,1,3,0.3333333333333333,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
"['NC[C@@H]1[C@H]2Cc3ccccc3[C@@H]12', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CN1C(=O)COC(C(=O)O)C1c1ccccc1F'), 'CN1C(=O)COC(CNC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)C1c1ccccc1F']",CN1C(=O)COC(CNC[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)C1c1ccccc1F,9.778722763061523,10.5,0.8673326969146729,1.0,1,1,16,0.3287671232876712,O=S1(=O)CCO[C@H]2Cc3ccccc3[C@H]2N1Cc1ccccc1F,,,10.12,
"['O=C(O)[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1'), 'O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1C[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21']",O=C(O)[C@@H]1Cc2cc(Cl)ccc2CN1C[C@@H]1[C@H]2Cc3c(Cl)cccc3[C@H]21,9.761468887329102,10.600000381469728,0.8480443954467773,1.0,1,1,0,0.38571428571428573,O=C(O)C1Cc2ccccc2CN1C(=O)COc1ccc(Cl)cc1Cl,,,10.53,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(Cl)cc43)[C@H]21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(F)cccc4[C@@H]13)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(F)cccc4[C@@H]13)CC1(CCCC1)O2,9.75869369506836,10.899999618530272,0.8015496134757996,1.0,2,1,3,0.3088235294117647,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['O=C[C@@H]1Cc2c(F)cccc2C1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(O)cc21']",O=C1c2cccc(F)c2C[C@H]1CN[C@H]1CC2(CCCC2)Oc2ccc(O)cc21,9.758273124694824,10.699999809265137,0.8317223191261292,1.0,2,1,3,0.36363636363636365,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Fc1cccc2c1C[C@@H]2CN[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21', ('[c:1]-[Cl] >> [c:1]-[Nh2]', None), 'Nc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2']",Nc1ccc2c(c1)[C@@H](NC[C@H]1Cc3c(F)cccc31)CC1(CCCC1)O2,9.756514549255373,10.899999618530272,0.8011916875839233,1.0,2,1,3,0.3,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
"['N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'Cc1ccc2c(c1)OCC2N'), 'Cc1ccc2c(c1)OCC2NC(=O)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1']",Cc1ccc2c(c1)OCC2NC(=O)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1,9.753314018249512,10.5,0.862831175327301,1.0,1,1,17,0.3787878787878788,Cc1ccc(C)c(NC(=O)N2CCc3ccccc3C2)c1,,,86.27,73.45
"['N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1', ('[Nh2:6]-[#6&!$(C=[O,N]):10].[Nh2:5]-[#6&!$(C=[O,N]):20] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'NC1CCc2ccccc21'), 'O=C(NC1CCc2ccccc21)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1']",O=C(NC1CCc2ccccc21)N[C@H]1C[C@@H](N2CCc3ccccc3C2)C1,9.744373321533203,10.399999618530272,0.8778921961784363,1.0,1,1,17,0.4489795918367347,c1ccc2c(c1)CCN(C1CCCCC1)C2,,,32.41,
"['Cc1cccc2c1C[C@H](C(=O)O)O2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(Cl)cc31)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(O)cc31)O2']",Cc1cccc2c1C[C@H](CN[C@H]1CC3(CCCC3)Oc3ccc(O)cc31)O2,9.742733001708984,10.600000381469728,0.8447921276092529,1.0,2,1,3,0.3333333333333333,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
"['O=C1CCc2cc3c(cc21)OCCO3', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NCC1C2Cc3ccccc3C12'), 'c1ccc2c(c1)CC1C(CNC3CCc4cc5c(cc43)OCCO5)C21']",c1ccc2c(c1)CC1C(CNC3CCc4cc5c(cc43)OCCO5)C21,9.742669105529783,10.100000381469728,0.9304931163787842,1.0,1,1,18,0.30434782608695654,CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCCO3,,,13.67,
"['O=C1CC2(C1)Cc1ccccc1C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2']",Oc1ccc2c(c1)[C@@H](NC1CC3(Cc4ccccc4C3)C1)CC1(CCCC1)O2,9.74208927154541,11.100000381469728,0.7702969908714294,1.0,2,1,19,0.39285714285714285,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1', ('[Nh2:5]-[#6&!$(C=[O,N]):20].[Nh2:6]-[#6&!$(C=[O,N]):10] >> [Nh:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[Nh:6]-[#6&!$(C=[O,N]):10]', 'N[C@@H]1CCc2nc(C(F)(F)F)ccc21'), 'O=C(N[C@@H]1CCc2nc(C(F)(F)F)ccc21)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1']",O=C(N[C@@H]1CCc2nc(C(F)(F)F)ccc21)N[C@H]1C[C@@H](c2ccc3c(c2)CCO3)C1,9.741236686706545,11.0,0.7842288017272949,1.0,1,1,13,0.3157894736842105,O=C(NC1CCCCC1)NC1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,,,9.94,
"['O=C1CC2(C1)Cc1ccccc1C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'Cc1ccc2c(c1)CC[C@@H]2N'), 'Cc1ccc2c(c1)CC[C@@H]2NC1CC2(Cc3ccccc3C2)C1']",Cc1ccc2c(c1)CC[C@@H]2NC1CC2(Cc3ccccc3C2)C1,9.73661994934082,10.5,0.8598800301551819,1.0,1,1,20,0.3620689655172414,Cc1cccc(C(=O)NC2CCCc3ccccc32)c1,,,11.42,
"['O=C(O)[C@@H]1[C@H]2Cc3c(Br)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(Br)cccc4[C@@H]13)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)[C@@H](NC[C@@H]1[C@H]3Cc4c(Br)cccc4[C@@H]13)CC1(CCCC1)O2', ('[c:1]-[Br] >> [c:1]-[C]#N', None), 'N#Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(O)cc43)[C@H]21']",N#Cc1cccc2c1C[C@@H]1[C@@H](CN[C@H]3CC4(CCCC4)Oc4ccc(O)cc43)[C@H]21,9.723665237426758,10.800000190734863,0.8106110095977783,1.0,3,1,15,0.3,O=C1CC2(CCCCC2)Oc2ccc(O)cc21,,,9.22,
"['O=C(O)Cc1ccc2c(c1)C(=O)CCC2', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1c2ccccc2OC12CCNCC2'), 'O=C1CCCc2ccc(CCNC3c4ccccc4OC34CCNCC4)cc21']",O=C1CCCc2ccc(CCNC3c4ccccc4OC34CCNCC4)cc21,9.715686798095703,10.5,0.8561866283416748,1.0,1,1,21,0.27692307692307694,O=C1CC2(CCCCCC2)Oc2ccccc21,,,22.79,
"['O=C(O)[C@@H]1C[C@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CC2(CCCC2)Oc2ccc(Cl)cc21'), 'Clc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2', ('[c:1]-[Cl] >> [c:1]-[Nh2]', None), 'Nc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2']",Nc1ccc2c(c1)[C@@H](NC[C@@H]1C[C@]13CCc1ccccc13)CC1(CCCC1)O2,9.708797454833984,11.199999809265137,0.7514409422874451,1.0,2,1,5,0.3333333333333333,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2,,,10.47,
