"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2408237";"";"None";"198.22";"0";"2.42";"4a";"O=c1c(O)ccccc1-c1ccccc1";"T1/2";"'='";"1.55";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL2410176";"Half life in mouse liver microsomes at 0.4 ug/mL by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2407068";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"93.0"
"CHEMBL2408248";"";"None";"178.23";"0";"2.18";"8";"COc1cccc(C(C)C)cc1=O";"T1/2";"'='";"1.0";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL2410003";"Half life in mouse liver microsomes assessed as gluconoride formation at 0.4 ug/mL by HPLC-MS analysis in presence of UDPGA";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2407068";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";"";"";"60.0"
"CHEMBL2424780";"VESATOLIMOD";"2.0";"410.52";"0";"2.79";"5, GS-9620";"CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2";"T1/2";"'='";"0.08167";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL2427221";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2424598";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"4.9"
"CHEMBL1935111";"";"None";"329.44";"0";"2.80";"19a, Isomer 1";"CC1CC(=O)NN=C1c1ccc(OCCCN2CCC[C@H]2C)cc1";"T1/2";"'>'";"0.6667";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1937479";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1932917";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"40.0"
"CHEMBL2022564";"APRATOXIN S4";"None";"828.13";"2";"5.11";"1a";"CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2";"T1/2";"'<'";"0.08333";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL3243512";"Half life in CD1 mouse liver microsomes at 1 uM by HPLC-MS analysis in presence of NADPH";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232820";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"5.0"
"CHEMBL1829485";"";"None";"341.46";"0";"2.95";"21";"C[C@H](COc1ccc(-c2ccc(=O)n(C)n2)cc1)CN1CCC[C@H]1C";"T1/2";"'>'";"0.6667";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1832613";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1828619";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"40.0"
"CHEMBL3215869";"";"None";"431.41";"0";"3.24";"10s.HCl";"CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C.Cl.Cl";"T1/2";"'='";"0.2667";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1832532";"Half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1828590";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"16.0"
"CHEMBL3408948";"";"None";"548.69";"2";"5.75";"49";"COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2C";"T1/2";"'='";"0.1667";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL3411393";"Half life in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3407349";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL4102756";"";"None";"475.51";"1";"-0.21";"6a";"CC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O";"T1/2";"'='";"0.11";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4046306";"Half life in mouse pooled liver microsomes at 1 uM in presence of NADPH by LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043178";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"6.6"
"CHEMBL4060167";"";"None";"342.35";"0";"3.72";"6";"O=C(Nc1ccn2cc(-c3cccc(F)c3)nc2c1)N1CC[C@H](F)C1";"T1/2";"'>'";"1.0";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4036949";"Half life in mouse liver microsomes by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4033772";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";"";"";"";"60.0"
"CHEMBL4080100";"";"None";"391.43";"0";"-1.35";"5a";"CC(=O)NC/C=C\CN(C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O";"T1/2";"'>'";"1.5";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4046306";"Half life in mouse pooled liver microsomes at 1 uM in presence of NADPH by LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043178";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"90.0"
"CHEMBL4094107";"";"None";"389.46";"0";"0.27";"11a";"CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OC(C)(C)O[C@@H]21";"T1/2";"'>'";"1.5";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4046306";"Half life in mouse pooled liver microsomes at 1 uM in presence of NADPH by LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043178";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"90.0"
"CHEMBL4083844";"";"None";"421.48";"0";"0.61";"11b";"CC1(C)O[C@@H]2[C@H](O1)[C@@H](CN(C/C=C\CN)CCF)O[C@H]2n1cnc2c(N)ncnc21";"T1/2";"'>'";"1.5";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL4046306";"Half life in mouse pooled liver microsomes at 1 uM in presence of NADPH by LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043178";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"90.0"
"CHEMBL2163598";"";"None";"402.52";"0";"3.87";"6g";"COc1cc(CN(C(C)C)S(=O)(=O)c2ccccn2)cc2c1OC(C)(C)C=C2";"T1/2";"'='";"15.0";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL2169670";"Half life in mouse liver homogenate by HPLC analysis at pH 7.4";"A";"BAO_0000221";"tissue-based format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2163270";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"15.0"
"CHEMBL1684985";"";"None";"375.43";"0";"2.78";"1";"Oc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1";"T1/2";"'='";"0.3333";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL2320550";"Half life in mouse liver microsomes at 1 uM in presence of NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2311318";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"20.0"
"CHEMBL271644";"";"None";"581.66";"2";"1.05";"20";"COC(=O)N1CCC(CN(C2Cc3cc(C#N)cnc3N(Cc3cncn3C)C2=O)S(=O)(=O)c2cn(C)cn2)CC1";"T1/2";"'>'";"2.0";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL931772";"Metabolic stability assessed as half life in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1142286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"120.0"
"CHEMBL3355455";"";"None";"609.35";"1";"6.16";"26";"N=c1n(CCCOc2ccc(Cl)cc2Cl)c2ccccc2n1Cc1ccc(C(F)(F)F)nc1.O=C(O)C(F)(F)F";"T1/2";"'>'";"1.5";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL3371856";"Half life in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352394";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"90.0"
"CHEMBL1944698";"ZOTIRACICLIB";"2.0";"372.47";"0";"4.66";"26h, SB1317/TG02";"CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1";"T1/2";"'='";"0.2";"hr";"";"";"";"UO_0000032";"";"";"";"";"0";"CHEMBL1948616";"Half life in mouse liver microsomes at 5 uM by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1944548";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"12.0"
