"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3215665";"";"None";"550.51";"0";"3.44";"13f";"CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Oc1ncc(N)cc1C.Cl.Cl";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2027044";"Clearance in rat liver microsomes at 1 umol/L after 20 mins by HPLC analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2021860";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";""
"CHEMBL2402148";"";"None";"507.42";"1";"3.24";"60";"CCCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2404819";"Intrinsic clearance in rat liver microsomes at 1 umol/L by LC/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2401653";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2402244";"";"None";"551.96";"1";"3.08";"12";"CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)nc1C(F)(F)F";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2404819";"Intrinsic clearance in rat liver microsomes at 1 umol/L by LC/MS analysis in presence of NADPH";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2401653";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";""
"CHEMBL2325904";"";"None";"288.35";"0";"1.72";"3f";"C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O";"CLH";"'='";"38.2";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2329044";"Intrinsic clearance in rat liver microsomes assessed per mg of protein at 1 to 2 uM up to 45 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2321829";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"38.2"
"CHEMBL2402521";"";"None";"247.31";"0";"1.13";"25";"CNc1nc(N)nc(NC2(C#N)CCCCC2)n1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2406781";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2401705";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";""
"CHEMBL2181828";"";"None";"590.70";"1";"4.67";"27";"CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1ccc3c(c1)OCO3)NC(=O)c1ccc(F)nc1)CC1(CCC1)O2";"CLH";"'='";"93.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2184293";"Clearance in rat liver microsomes assessed per mg of protein at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2177006";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"93.0"
"CHEMBL2177314";"";"None";"363.39";"0";"3.48";"5";"COc1ccc(C2(c3cccc(-c4ccc(F)nc4)c3)COC(N)=N2)cc1";"CLH";"'='";"280.0";"uL/min";"";"";"";"UO_0000271";"";"";"";"";"0";"CHEMBL2183106";"Clearance in rat liver microsomes assessed per mg of protein at 1 uM after 30 mins by HPLC-MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2177044";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"280.0"
"CHEMBL2070730";"";"None";"363.47";"0";"2.59";"32";"Nc1nc(C2CC2)nc2c1nnn2CC1CCCN(Cc2ccccc2)C1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2073614";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2069214";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2069415";"";"None";"517.50";"1";"3.64";"17";"Cc1cc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCOCC(F)(F)F)nc2)CO3)cnc1CO";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2072754";"Intrinsic clearance in rat liver microsomes assessed per ug of protein";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2069242";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";""
"CHEMBL2338038";"";"None";"328.37";"0";"3.33";"31a";"COc1cc([N+](=O)[O-])ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1";"CLH";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2343883";"Intrinsic clearance in rat liver microsomes measured per mg of protein by HPLC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2331276";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";""
