"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3361051";"";"None";"533.64";"1";"4.39";"34";"CC(C)CN(c1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)cc1";"CL";"'='";"14.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3383204";"Hepatic clearance in human liver microsomes";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3352095";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"14.0"
"CHEMBL3235972";"";"None";"450.38";"1";"6.57";"33";"O=C(Nc1ccc(F)cc1)N1CC(F)(F)c2ccccc2C1c1ccc(C(F)(F)F)cc1";"CL";"'<'";"14.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3238731";"Intrinsic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3232803";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"14.0"
"CHEMBL3817958";"";"None";"349.43";"0";"2.35";"7e";"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC=C[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]21";"CL";"'='";"4.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3819965";"Intrinsic clearance in human liver microsomes assessed per mg protein by LC-MS method";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3817809";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"4.0"
"CHEMBL3235976";"";"None";"415.39";"1";"5.42";"37";"O=C(Nc1ccc(F)cc1)N1CCc2cccnc2[C@H]1c1ccc(C(F)(F)F)cc1";"CL";"'<'";"14.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3238731";"Intrinsic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3232803";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"14.0"
"CHEMBL3219035";"";"None";"700.87";"3";"6.34";"8";"CS(=O)(=O)Nc1cc([C@@H](O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3ccc(F)cc3O)CC2)ccc1O";"CL";"'='";"8.8";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3227044";"Intrinsic clearance in human liver microsomes assessed as glucuronidation in absence of NADPH and presence of microsomal activator Brij58 and UDPGA";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217601";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";"";"8.8"
"CHEMBL3219041";"";"None";"718.86";"3";"6.48";"14";"CS(=O)(=O)Nc1cc([C@@H](O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3cc(F)c(O)cc3F)CC2)ccc1O";"CL";"'='";"13.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3227044";"Intrinsic clearance in human liver microsomes assessed as glucuronidation in absence of NADPH and presence of microsomal activator Brij58 and UDPGA";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217601";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";"";"13.0"
"CHEMBL3218915";"";"None";"550.61";"1";"4.45";"59";"Cc1ncccc1-c1nc2cn(-c3cccc(OC(F)F)c3)nc2c(=O)n1C[C@H]1CCCN(C[C@H]2CCCO2)C1";"CL";"'='";"33.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3227219";"Intrinsic clearance in human liver microsomes";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217433";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";"33.0"
"CHEMBL3124983";"";"None";"428.41";"0";"3.88";"7";"Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)nc1-c1ccc(C(F)(F)F)cc1";"CL";"'<'";"7.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3129031";"Intrinsic clearance in human liver microsomes by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124877";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"7.0"
"CHEMBL3125002";"";"None";"384.46";"0";"3.62";"16";"CCOc1ncc(-c2ccc(S(C)(=O)=O)cc2)cc1-c1ccc(OC)nc1";"CL";"'='";"14.2";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3129031";"Intrinsic clearance in human liver microsomes by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3124877";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"14.2"
"CHEMBL3221819";"";"None";"268.32";"0";"1.97";"7";"Cc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2c1C";"CL";"'<'";"7.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3224562";"Intrinsic clearance in human liver microsomes";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217697";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";"";"7.0"
"CHEMBL3221823";"";"None";"280.33";"0";"2.07";"11";"Nc1cc(C2CC2)nc2c(Cc3ccccc3)c(=O)[nH]n12";"CL";"'<'";"7.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3224562";"Intrinsic clearance in human liver microsomes";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367379";"Liver microsome";"Homo sapiens";"TISSUE";"CHEMBL3217697";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";"";"7.0"
