path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_IC50(nM),ligand_EC50,ligand_Activation at 3 uM,ligand_Activation at 3 uM (confirmatory_assay_AID_651783.csv)
"['O=C(O)[C@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'Fc1ccc2c(c1)CC[C@H](CNC1COc3ccccc31)C2']",Fc1ccc2c(c1)CC[C@H](CNC1COc3ccccc31)C2,11.69008731842041,12.100000381469728,0.9333934783935548,1.0,1,1,0,0.32,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)C[C@@H]1CCCc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'Fc1ccc2c(c1)[C@H](CCNC1CCC3C1C3(F)F)CCC2']",Fc1ccc2c(c1)[C@H](CCNC1CCC3C1C3(F)F)CCC2,11.603423118591309,12.399999618530272,0.875646710395813,1.0,1,1,1,0.2727272727272727,O=C1CC(c2cc(F)ccc2F)c2cc3c(cc2N1)CCC3,,,13.73,
"['O=C1C[C@H](C(=O)O)Cc2ccccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'O=C1C[C@H](CNC2COc3ccccc32)Cc2ccccc21']",O=C1C[C@H](CNC2COc3ccccc32)Cc2ccccc21,11.564799308776855,11.899999618530272,0.9444572925567628,1.0,1,1,0,0.29333333333333333,CCOC(=O)[C@H]1[C@H]2COc3ccccc3[C@@H]2N2C(=O)c3ccccc3NC(=O)[C@@]12C,,,9.74,
"['O=C(O)[C@@H]1CCCc2cc(O)ccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCc1cccc2c1OC(F)(F)O2'), 'Oc1ccc2c(c1)CCC[C@H]2CNCc1cccc2c1OC(F)(F)O2']",Oc1ccc2c(c1)CCC[C@H]2CNCc1cccc2c1OC(F)(F)O2,11.538872718811035,12.300000190734863,0.8800686001777649,1.0,1,1,2,0.2923076923076923,Oc1ccc(Cl)cc1CNCC1CCCCC1,,,20.89,
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NCc1cccc2c1OC(F)(F)O2'), 'FC1(F)Oc2cccc(CNCc3cccc4c3CCC43CC3)c2O1']",FC1(F)Oc2cccc(CNCc3cccc4c3CCC43CC3)c2O1,11.472517013549805,12.100000381469728,0.8989730477333069,1.0,1,1,3,0.234375,COc1ccccc1CNCc1ccc2c(c1)OCO2,,,8.52,
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'c1cnc2c(c1)CC[C@@H]2NCc1cccc2c1CCC21CC1']",c1cnc2c(c1)CC[C@@H]2NCc1cccc2c1CCC21CC1,11.46871280670166,11.899999618530272,0.9288282990455629,1.0,1,1,4,0.27941176470588236,O=C(Nc1ccccc1)OC1CCCCc2cccnc21,,,12.17,
"['O=C(O)c1cccc2cccc(F)c12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1N=C2N=CN=C2C(=O)N1'), 'O=C1NC(NCc2cccc3cccc(F)c23)N=C2N=CN=C12']",O=C1NC(NCc2cccc3cccc(F)c23)N=C2N=CN=C12,11.465177536010742,12.100000381469728,0.8978232145309448,1.0,1,1,5,0.26865671641791045,O=C1CC(NCc2ccccc2F)C(=O)N1c1ccccc1,,,10.29,
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'Fc1ccc2c(c1)C[C@H]1[C@H](CN[C@H]3CCc4cccnc43)[C@@H]21']",Fc1ccc2c(c1)C[C@H]1[C@H](CN[C@H]3CCc4cccnc43)[C@@H]21,11.430880546569824,11.800000190734863,0.9384159445762634,1.0,1,1,6,0.3037974683544304,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCc2cccnc21']",c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCc2cccnc21,11.369711875915527,11.800000190734863,0.9283994436264038,1.0,1,1,7,0.35384615384615387,O=C(Nc1ccccc1)OC1CCCCc2cccnc21,,,12.17,
"['O=C[C@H]1CCc2cc(F)ccc2C1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)CC[C@H](CNC1COc3ccc(Br)cc31)C2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NC[C@H]1CCc3cc(F)ccc3C1)CO2']",Oc1ccc2c(c1)C(NC[C@H]1CCc3cc(F)ccc3C1)CO2,11.369359970092772,11.899999618530272,0.9128052592277528,1.0,2,1,0,0.2875,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)[C@H]1Cc2cccc3cccc1c23', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1N=C2N=CN=C2C(=O)N1'), 'O=C1NC(NC[C@H]2Cc3cccc4cccc2c34)N=C2N=CN=C12']",O=C1NC(NC[C@H]2Cc3cccc4cccc2c34)N=C2N=CN=C12,11.362005233764648,12.0,0.8964940905570984,1.0,1,1,5,0.234375,O=C1NC2c3ccccc3CC2O1,,,9.33,
"['O=C1C[C@H](C(=O)O)Cc2ccccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'O=C1C[C@H](CNC2CCC3C2C3(F)F)Cc2ccccc21']",O=C1C[C@H](CNC2CCC3C2C3(F)F)Cc2ccccc21,11.361538887023926,11.800000190734863,0.927065134048462,1.0,1,1,8,0.25,Cc1ccc(CNC(=O)C2c3ccccc3C(=O)N3CCc4ccccc4C23)o1,,,12.42,
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'c1ccc2c(c1)OCC2NCc1cccc2c1CCC21CC1']",c1ccc2c(c1)OCC2NCc1cccc2c1CCC21CC1,11.355764389038086,11.800000190734863,0.9261232018470764,1.0,1,1,4,0.2714285714285714,CN1CC(=O)N2[C@H]3c4ccccc4OC[C@@H]3[C@H](c3ccccc3)[C@]2(C)C1=O,,,11.62,
"['O=C(O)[C@H]1C[C@@]12CCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2cc(F)cc(F)c21'), 'Fc1cc(F)c2c(c1)CCC2NC[C@H]1C[C@@]12CCc1ccccc12']",Fc1cc(F)c2c(c1)CCC2NC[C@H]1C[C@@]12CCc1ccccc12,11.345768928527832,12.100000381469728,0.8792190551757812,1.0,1,1,7,0.2911392405063291,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'Fc1ccc2c(c1)[C@@H]1[C@@H](CN[C@H]3CCc4cccnc43)[C@@H]1C2']",Fc1ccc2c(c1)[C@@H]1[C@@H](CN[C@H]3CCc4cccnc43)[C@@H]1C2,11.334009170532228,11.699999809265137,0.9384159445762634,1.0,1,1,6,0.3037974683544304,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C1CCCc2cc(F)c(F)cc21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'NCc1cccc2c1CCCC2'), 'O=C1CCCc2cc(NCc3cccc4c3CCCC4)c(F)cc21']",O=C1CCCc2cc(NCc3cccc4c3CCCC4)c(F)cc21,11.323931694030762,12.100000381469728,0.8758378624916077,1.0,1,1,9,0.38181818181818183,c1cc2c(c(NCc3ccncc3)c1)CCCC2,,,19.81,
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CCC(F)(F)c2ccccc21'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](CN[C@@H]3CCC(F)(F)c4ccccc43)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](CN[C@@H]3CCC(F)(F)c4ccccc43)[C@H]21,11.319568634033203,12.399999618530272,0.8333287835121155,1.0,1,1,6,0.25609756097560976,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)[C@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'Fc1ccc2c(c1)CC[C@H](CN[C@H]1CCc3cccnc31)C2']",Fc1ccc2c(c1)CC[C@H](CN[C@H]1CCc3cccnc31)C2,11.318172454833984,11.699999809265137,0.9357953071594238,1.0,1,1,6,0.32,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)[C@@H]1[C@H]2Cc3c(F)cccc3[C@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1CCCc2cccc(F)c21'), 'Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21']",Fc1cccc2c1C[C@@H]1[C@@H](CN[C@@H]3CCCc4cccc(F)c43)[C@H]21,11.317655563354492,12.100000381469728,0.8748673796653748,1.0,1,1,10,0.3220338983050847,S=C(NC1CC1)NC1CCCc2ccccc21,,,11.18,
"['O=C(O)C[C@@H]1CCCc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)[C@H](CCNC1COc3ccc(Br)cc31)CCC2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NCC[C@@H]1CCCc3ccc(F)cc31)CO2']",Oc1ccc2c(c1)C(NCC[C@@H]1CCCc3ccc(F)cc31)CO2,11.317532539367676,12.0,0.8894898295402527,1.0,2,1,1,0.2839506172839506,Cc1ccc2c(c1)N(CC(=O)NC1CCCc3ccccc31)C(=O)CO2,,,11.2,
"['CC(=O)c1ccc2cc(O)ccc2c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'NC1CCC2C1C2(F)F'), 'CC(NC1CCC2C1C2(F)F)c1ccc2cc(O)ccc2c1']",CC(NC1CCC2C1C2(F)F)c1ccc2cc(O)ccc2c1,11.312162399291992,12.0,0.8886458873748779,1.0,1,1,11,0.27586206896551724,CCN(CC)CC(O)c1ccc2ccc3ccc(O)cc3c2c1,,,10.61,
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCCn2ncnc21'), 'c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCCn2ncnc21']",c1ccc2c(c1)CCC[C@]21C[C@H]1CN[C@H]1CCCn2ncnc21,11.292280197143556,11.600000381469728,0.947648584842682,1.0,1,1,7,0.2564102564102564,O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)N1CCc2ccccc2C1,,,24.95,
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)[C@@H]1[C@@H](CNC3COc4ccc(Br)cc43)[C@@H]1C2', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4ccc(F)cc4[C@H]13)CO2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4ccc(F)cc4[C@H]13)CO2,11.286354064941406,11.800000190734863,0.9148361682891846,1.0,2,1,12,0.28378378378378377,CC1(C)C=Cc2c(ccc3c2OC[C@H](c2ccc(O)cc2O)C3)O1,,,16.62,
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Nc1cc(F)cc2c1NCC2'), 'Fc1cc2c(c(NC[C@@H]3C[C@]34CCCc3ccccc34)c1)NCC2']",Fc1cc2c(c(NC[C@@H]3C[C@]34CCCc3ccccc34)c1)NCC2,11.28111743927002,12.100000381469728,0.8692275881767273,1.0,1,1,13,0.27692307692307694,CC1(C2(O)CCCCC2)NCCc2ccccc21,,,23.81,
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1COc2c1ccc(F)c2F'), 'Fc1ccc2c(c1F)OC[C@@H]2NCc1cccc2c1CCC21CC1']",Fc1ccc2c(c1F)OC[C@@H]2NCc1cccc2c1CCC21CC1,11.27879810333252,11.800000190734863,0.913611650466919,1.0,1,1,14,0.2727272727272727,O=C1CC(NCc2ccccc2F)C(=O)N1c1ccccc1,,,10.29,
"['Cc1cc(C)c2nc(C(=O)O)ccc2c1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'Cc1cc(C)c2nc(CNC3CCC4C3C4(F)F)ccc2c1']",Cc1cc(C)c2nc(CNC3CCC4C3C4(F)F)ccc2c1,11.266191482543944,11.699999809265137,0.927219569683075,1.0,1,1,15,0.2835820895522388,Cc1cccc(CCNCc2cc3cc(C)cc(C)c3nc2O)c1,1843.0,,,
"['O=C1CCCc2cc(F)cc(F)c21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'Cc1cccc([C@H](C)N)c1F'), 'Cc1cccc([C@H](C)Nc2cc(F)c3c(c2)CCCC3=O)c1F']",Cc1cccc([C@H](C)Nc2cc(F)c3c(c2)CCCC3=O)c1F,11.263943672180176,12.100000381469728,0.866582989692688,1.0,1,1,16,0.2638888888888889,Cc1cccc(C(C)C)c1NC(=O)CN(C)Cc1cccc(F)c1,,,19.08,
"['O=C(O)c1cccc2c1CCCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@H]1CCc2cccnc21'), 'O=C1CCCc2c(CN[C@H]3CCc4cccnc43)cccc21']",O=C1CCCc2c(CN[C@H]3CCc4cccnc43)cccc21,11.262810707092283,11.600000381469728,0.9427087306976318,1.0,1,1,4,0.31343283582089554,O=C(Nc1ccccc1)OC1CCCCc2cccnc21,,,12.17,
"['O=C(O)[C@H]1Cc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC(F)(F)c2ccccc21'), 'Fc1ccc2c(c1)[C@@H](CNC1CCC(F)(F)c3ccccc31)C2']",Fc1ccc2c(c1)[C@@H](CNC1CCC(F)(F)c3ccccc31)C2,11.262537002563477,12.100000381469728,0.8663665652275085,1.0,1,1,17,0.2727272727272727,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)c1cccc2c1CCCC2=O', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'O=C1CCCc2c(CNC3COc4ccccc43)cccc21']",O=C1CCCc2c(CNC3COc4ccccc43)cccc21,11.25826930999756,11.600000381469728,0.9419487714767456,1.0,1,1,18,0.3064516129032258,O=C(CC1COc2ccccc2O1)NC1CCCCC1,,,11.96,
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2cc(F)ccc21'), 'Fc1ccc2c(c1)CCC2NC[C@@H]1C[C@]12CCCc1ccccc12']",Fc1ccc2c(c1)CCC2NC[C@@H]1C[C@]12CCCc1ccccc12,11.247591972351074,12.100000381469728,0.8640688061714172,1.0,1,1,7,0.3037974683544304,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C1CCCc2cc(F)c(F)cc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'C=C(N)c1ccnc(C)n1'), 'C=C(NC1CCCc2cc(F)c(F)cc21)c1ccnc(C)n1']",C=C(NC1CCCc2cc(F)c(F)cc21)c1ccnc(C)n1,11.24084186553955,11.600000381469728,0.9390348196029664,1.0,1,1,19,0.375,Cc1cc(C(=O)NC2CCCc3ccccc32)no1,,,8.53,
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCc2ccc(O)cc21'), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CC2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CC2,11.231817245483398,11.800000190734863,0.9060163497924804,1.0,1,1,6,0.2948717948717949,O=C(NC1CCc2ccccc21)c1cc(COc2ccc(F)cc2F)on1,,,8.84,
"['O=C(O)C[C@@H]1CCCc2ccc(F)cc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccccc21'), 'Fc1ccc2c(c1)[C@H](CCNC1COc3ccccc31)CCC2']",Fc1ccc2c(c1)[C@H](CCNC1COc3ccccc31)CCC2,11.22957706451416,11.800000190734863,0.9056548476219176,1.0,1,1,0,0.3157894736842105,Cc1ccc2c(c1)N(CC(=O)NC1CCCc3ccccc31)C(=O)CO2,,,11.2,
"['O=C1C[C@H](C(=O)O)Cc2ccccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC[C@@H]2CC[C@H]12'), 'O=C1C[C@H](CNC2CCC[C@@H]3CC[C@H]23)Cc2ccccc21']",O=C1C[C@H](CNC2CCC[C@@H]3CC[C@H]23)Cc2ccccc21,11.210299491882324,11.699999809265137,0.9180423021316528,1.0,1,1,8,0.265625,O=C(CN1C(=O)c2ccccc2C1=O)NCC1CCCO1,,,8.99,
"['O=C(O)[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCC2C1C2(F)F'), 'Fc1cccc2c1C[C@H]1[C@H](CNC3CCC4C3C4(F)F)[C@@H]21']",Fc1cccc2c1C[C@H]1[C@H](CNC3CCC4C3C4(F)F)[C@@H]21,11.200693130493164,11.800000190734863,0.9010021090507508,1.0,1,1,10,0.22388059701492538,COc1ccc(N2C(=O)C(F)(F)C2c2ccccc2F)cc1,,,24.8,
"['O=C(O)[C@@H]1CCCc2cc(O)ccc21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'C[C@@H](N)c1ncc(F)cc1F'), 'C[C@@H](NC[C@@H]1CCCc2cc(O)ccc21)c1ncc(F)cc1F']",C[C@@H](NC[C@@H]1CCCc2cc(O)ccc21)c1ncc(F)cc1F,11.19570255279541,11.800000190734863,0.9001993536949158,1.0,1,1,20,0.2714285714285714,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,14.86,
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1COc2ccc(Br)cc21'), 'Fc1ccc2c(c1)C[C@H]1[C@H](CNC3COc4ccc(Br)cc43)[C@@H]21', ('[c:1]-[Br] >> [c:1]-[Oh]', None), 'Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CO2']",Oc1ccc2c(c1)C(NC[C@H]1[C@@H]3Cc4cc(F)ccc4[C@H]13)CO2,11.190706253051758,11.699999809265137,0.9148361682891846,1.0,2,1,12,0.2876712328767123,CC1C/C(=N/NC(=O)c2cccc(F)c2)c2ccc(O)cc2C1,,,9.1,
"['O=C1CCCc2cc(F)cc(F)c21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'NCc1cccc2c1OC(F)(F)O2'), 'O=C1CCCc2cc(NCc3cccc4c3OC(F)(F)O4)cc(F)c21']",O=C1CCCc2cc(NCc3cccc4c3OC(F)(F)O4)cc(F)c21,11.185681343078612,11.800000190734863,0.8985885381698608,1.0,1,1,21,0.2835820895522388,COc1cccc(CNc2ccc3c(c2)CCC3)c1,,,13.33,
"['O=C(O)c1cccc2c1CCC21CC1', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCCn2c1n[nH]c2=O'), 'O=c1[nH]nc2n1CCCC2NCc1cccc2c1CCC21CC1']",O=c1[nH]nc2n1CCCC2NCc1cccc2c1CCC21CC1,11.180282592773438,11.699999809265137,0.9131326079368592,1.0,1,1,4,0.2619047619047619,CCc1cccc2c1NC(=O)[C@]21[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]2[C@@H]2CCCN21,,,11.65,
"['O=C(O)c1cccc2cc(O)ccc12', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'FC1(F)CN(C2CNC2)C1'), 'Oc1ccc2c(CN3CC(N4CC(F)(F)C4)C3)cccc2c1']",Oc1ccc2c(CN3CC(N4CC(F)(F)C4)C3)cccc2c1,11.174922943115234,11.5,0.9442639350891112,1.0,1,1,22,0.4,OC1CCCN(Cc2cccc3ccccc23)C1,,,12.11,
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC[C@H]1CCCC(F)(F)C1'), 'Fc1ccc2c(c1)C[C@H]1[C@H](CNC[C@H]3CCCC(F)(F)C3)[C@@H]21']",Fc1ccc2c(c1)C[C@H]1[C@H](CNC[C@H]3CCCC(F)(F)C3)[C@@H]21,11.174192428588867,11.899999618530272,0.8817356824874878,1.0,1,1,23,0.27941176470588236,O=C(COC(=O)CC1CCCC1)Nc1cccc(F)c1,,,9.38,
"['O=C(O)[C@@H]1C[C@]12CCCc1ccccc12', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'NC1CCCn2c1n[nH]c2=O'), 'O=c1[nH]nc2n1CCCC2NC[C@@H]1C[C@]12CCCc1ccccc12']",O=c1[nH]nc2n1CCCC2NC[C@@H]1C[C@]12CCCc1ccccc12,11.163713455200195,11.699999809265137,0.9104280471801758,1.0,1,1,7,0.2948717948717949,O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)N1CCc2ccccc2C1,,,24.95,
"['O=C1CCCc2cc(F)cc(F)c21', ('[F]-[c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1.[#6&!$(C=[O,N]):9][Nh2:1] >> [#6&!$(C=[O,N]):9][N:1][c:2]1[c:3][c:4][c:5]([C:8]=O)[c:6][c:7]1', 'N[C@H]1COCc2ccccc21'), 'O=C1CCCc2cc(N[C@H]3COCc4ccccc43)cc(F)c21']",O=C1CCCc2cc(N[C@H]3COCc4ccccc43)cc(F)c21,11.160037994384766,11.699999809265137,0.909828782081604,1.0,1,1,24,0.31666666666666665,S=C(NC1CC1)NC1CCCc2ccccc21,,,11.18,
