"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3623031";"";"None";"312.34";"0";"2.07";"47";"CNC(=O)[C@H]1Cc2ccccc2N1C(=O)Cc1ccc(F)cc1";"CL";"'='";"1.9";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"1.9"
"CHEMBL3623043";"";"None";"398.77";"0";"2.84";"59";"CNC(=O)C1Cc2c(cc(F)c(F)c2F)N1C(=O)COc1ccc(Cl)cc1";"CL";"'='";"3.7";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"3.7"
"CHEMBL4074438";"";"None";"513.55";"1";"4.84";"21";"COCCOc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)ccc2n1";"CL";"'='";"92.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4001280";"Intrinsic clearance in CD1 mouse liver microsomes at 1 uM by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4000193";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"92.0"
"CHEMBL4092865";"";"None";"429.52";"0";"3.76";"2k";"O=C(/C=C/c1cnccc1-c1cnn(C2CC2)c1)Nc1ccc(CN2CCOCC2)cc1";"CL";"'='";"64000.0";"mL.min-1.g-1";"";"Outside typical range";"";"";"";"";"";"";"0";"CHEMBL4020965";"Intrinsic clearance in mouse liver microsomes at 1 umol/L after 15 to 30 mins in presence of NADPH by LC/MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4020708";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"64.0"
"CHEMBL1957266";"";"None";"457.00";"1";"5.53";"1, (+)-JQ1";"Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2";"CL";"'='";"166.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3626642";"Intrinsic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621173";"1";"Scientific Literature";"Medchemcomm";"2014";"None";"";"";"";"166.0"
"CHEMBL3623005";"";"None";"344.80";"0";"2.42";"1";"CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(Cl)cc1";"CL";"'='";"4.4";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"4.4"
"CHEMBL3623027";"";"None";"362.35";"0";"2.95";"42";"CNC(=O)C1Cc2ccccc2N1C(=O)Cc1ccc(C(F)(F)F)cc1";"CL";"'='";"3.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"3.0"
"CHEMBL3623042";"";"None";"364.32";"0";"2.19";"58";"CNC(=O)C1Cc2cc(F)cc(F)c2N1C(=O)COc1ccc(F)cc1";"CL";"'='";"2.9";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"2.9"
"CHEMBL3634618";"";"None";"473.62";"1";"7.17";"20";"Cc1cc(/C=C2\S/C(=N\c3ccccc3)N(C3CCCCC3)C2=O)c(C)n1-c1ccc(F)cc1";"CL";"'='";"55.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3637754";"Intrinsic clearance in mouse liver microsomes assessed as compound metabolized at 1 uM pre-incubated at 37 degC before addition of NADPH-generating system by LC/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3632468";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";"";"";"0.055"
"CHEMBL3605087";"";"None";"513.04";"2";"6.23";"3g";"CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)c(Oc3ccccc3)s2)cc1";"CL";"'<'";"0.36";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3607385";"Intrinsic clearance in mouse liver microsomes at 0.5 microM by LC/MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3603752";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"0.36"
"CHEMBL249199";"";"None";"325.80";"0";"3.70";"4";"C[C@H](NC(=O)c1snnc1C1CC1)c1c(F)cccc1Cl";"CL";"'='";"42.6";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL930323";"Intrinsic clearance in mouse liver microsome";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1143090";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"42.6"
"CHEMBL4094644";"";"None";"503.02";"2";"5.36";"66";"CCS(=O)(=O)Nc1ccc2c(c1)-c1cn(C)c(=O)cc1OCCCCCc1cc(Cl)ccc1O2";"CL";"'='";"4666.67";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4051113";"Unbound intrinsic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049425";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"280.0"
"CHEMBL4060895";"";"None";"537.86";"1";"2.87";"5f";"N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)nc3)n2)CC1";"CL";"'<'";"10.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4049105";"Intrinsic clearance in mouse liver microsomes at 2 uM after 30 mins in presence of NADPH by LC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043300";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"10.0"
"CHEMBL4105475";"";"None";"403.53";"0";"4.74";"49";"CC1(C(=O)N2CCC(c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)CC2)CC1";"CL";"'='";"283.33";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4036657";"Unbound intrinsic clearance in mouse liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4033748";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"17.0"
"CHEMBL4089003";"";"None";"439.53";"0";"4.24";"53";"CC(C)(O)CC(=O)N1CCC(c2ccc(NC(=O)N3Cc4ccc(F)cc4C3)cc2)CC1";"CL";"'='";"143.33";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4036657";"Unbound intrinsic clearance in mouse liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4033748";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"8.6"
"CHEMBL4076064";"";"None";"443.54";"0";"4.05";"56";"O=C(Nc1ccc(C2CCN(S(=O)(=O)C3CC3)CC2)cc1)N1Cc2ccc(F)cc2C1";"CL";"'='";"500.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4036657";"Unbound intrinsic clearance in mouse liver microsomes at 0.5 uM in presence of NADPH incubated for 5 to 30 mins by HPLC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4033748";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"30.0"
"CHEMBL4060410";"";"None";"640.71";"2";"6.02";"24";"COc1ccc(N(C)c2cnc(SCc3c(F)cc(OCCCS(=O)(=O)O)cc3F)n2-c2ccc(F)cc2)cc1OC.N";"CL";"'='";"1211.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4051952";"Intrinsic clearance in CD-1 mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049444";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"1211.0"
"CHEMBL580910";"";"None";"392.54";"0";"3.25";"1; OZ277";"CC(C)(N)CNC(=O)C[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3";"CL";"'='";"8.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4008058";"Intrinsic clearance in mouse liver microsomes at 1 uM by LC/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4007393";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"8.0"
"CHEMBL3605321";"";"None";"307.27";"0";"4.01";"8d";"COc1ccccc1C(=O)/C=C/c1ncccc1C(F)(F)F";"CL";"'>'";"690.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3608104";"Intrinsic clearance in CD1 mouse liver microsomes in presence of NADPH at 1 uM by LC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3603814";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"690.0"
"CHEMBL3634013";"";"None";"484.48";"0";"4.92";"(S)-2";"COc1ccc([C@H](C)NC(=O)COc2cc(C(F)(F)F)c3c(-c4ccccc4)nn(C)c3n2)cc1";"CL";"'='";"478.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3635624";"Intrinsic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3632504";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"478.0"
"CHEMBL3605451";"";"None";"365.48";"0";"4.57";"15";"CCC(C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21";"CL";"'='";"154.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3607428";"Intrinsic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3603747";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"154.0"
"CHEMBL4098843";"";"None";"631.64";"2";"6.22";"9i";"Cc1cccc(OCCC2CCOC3(CCN(Cc4ccc(COc5ccc(CCC(=O)O)cc5)cc4)CC3)C2)n1.Cl.Cl";"CL";"'='";"72.8";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3993686";"Intrinsic clearance in Balb/c mouse liver microsomes at 2 uM in presence of NADPH by HPLC-MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992530";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"72.8"
"CHEMBL3303792";"";"None";"401.51";"0";"3.60";"10q";"COc1ccc(C(=O)NCc2cc(C(C)C)no2)cc1OCCN1CCCCC1";"CL";"'='";"58.4";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3404125";"Hepatic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3400059";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"58.4"
"CHEMBL3358111";"";"None";"487.50";"0";"4.83";"37";"Cc1nn(C)c(C)c1N(C)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl";"CL";"'='";"7.3";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3387700";"Intrinsic clearance in CD1 mouse liver microsomes at 0.5 uM in presence of NADPH incubated for 3 to 30 mins by UPLC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352323";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"7.3"
"CHEMBL4065327";"";"None";"292.34";"0";"3.88";"8";"Cc1[nH]c(-c2ccccc2Oc2ccccc2)cc1C(N)=O";"CL";"'='";"9000.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4038401";"Unbound intrinsic clearance in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4038268";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"540.0"
"CHEMBL3427537";"";"None";"438.66";"1";"5.35";"25";"C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc5c(n4)CCCC5)CC[C@@H]32)C1";"CL";"'='";"67.5";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3427975";"Clearance in mouse liver microsomes at 10 uM after 60 mins by HPLC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3425450";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"4.05"
"CHEMBL3353410";"OSIMERTINIB";"4.0";"499.62";"0";"4.51";"Osimertinib";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"CL";"'='";"51.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4041428";"Intrinsic clearance in mouse liver microsomes at 3 uM after 50 mins by LC-MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4038351";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"51.0"
"CHEMBL4099401";"";"None";"582.61";"1";"4.20";"7";"C=CC(=O)Nc1cc(N2CCN(C(C)=O)CC2)cc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1";"CL";"'='";"220.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4018325";"Intrinsic clearance in mouse liver microsomes at 1 uM measured after 60 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4017480";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"220.0"
"CHEMBL3770006";"";"None";"360.48";"0";"3.59";"15";"COc1ccsc1-c1cc(CNC23CC4CC(CC(O)(C4)C2)C3)no1";"CL";"'='";"410.4";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4028458";"Intrinsic clearance in mouse liver microsomes at 1 uM in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4024798";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"410.4"
"CHEMBL3358117";"";"None";"509.45";"2";"5.08";"43";"Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CCNCC2)cc1Cl";"CL";"'='";"0.8";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3387700";"Intrinsic clearance in CD1 mouse liver microsomes at 0.5 uM in presence of NADPH incubated for 3 to 30 mins by UPLC-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352323";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.8"
"CHEMBL3623012";"";"None";"344.80";"0";"2.42";"(S)-26";"CNC(=O)[C@@H]1Cc2ccccc2N1C(=O)COc1ccc(Cl)cc1";"CL";"'='";"4.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"4.0"
"CHEMBL3623014";"";"None";"362.79";"0";"2.56";"29";"CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(Cl)c(F)c1";"CL";"'='";"4.4";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3625871";"Intrinsic clearance in CD1 mouse liver microsomes incubated for 3 to 30 mins in presence of NADPH by UPLC/MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3621104";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"4.4"
"CHEMBL2182058";"";"None";"373.81";"1";"5.19";"8";"C[C@@H](OC(=O)Nc1c(-c2ccccc2F)cnn1C)c1ccccc1Cl";"CL";"'='";"89.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2184755";"Clearance in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2176934";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"89.0"
"CHEMBL4066372";"";"None";"540.62";"2";"5.15";"22";"Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCCN(C)C)ccc2c1";"CL";"'='";"170.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL4001280";"Intrinsic clearance in CD1 mouse liver microsomes at 1 uM by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4000193";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"170.0"
"CHEMBL2170872";"";"None";"449.43";"0";"4.28";"28h";"COc1cc2[nH]c(-c3cccc(Oc4ccccc4)c3)c(C(=O)OCCO)c(=O)c2cc1F";"CL";"'='";"11.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2176167";"Intrinsic clearance in CD1 mouse liver microsomes after 0.5 to 4 hrs by UPLC-MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2169740";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"11.0"
"CHEMBL3590260";"";"None";"590.56";"2";"5.98";"57";"CCCc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1OCCCCN1C(=O)NC(CC)(c2ccc(OC)cc2)C1=O";"CL";"'='";"65.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3591713";"Clearance in mouse hepatic microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3588803";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"65.0"
"CHEMBL3605083";"";"None";"508.62";"2";"5.59";"3c";"CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccccc3OC)s2)cc1";"CL";"'='";"2.37";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3607385";"Intrinsic clearance in mouse liver microsomes at 0.5 microM by LC/MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3603752";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"2.37"
"CHEMBL111846";"";"None";"291.39";"0";"2.70";"1";"CC1(C)C[C@H](O)C[C@](C)(CNC(=O)c2ccccc2O)C1";"CL";"'='";"76.7";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2015867";"Clearance in mouse liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2010786";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"76.7"
"CHEMBL2011770";"";"None";"349.82";"1";"5.35";"21";"CC1(C)C[C@H](O)C[C@](C)(CNc2cc(Cl)cc(C(F)(F)F)c2)C1";"CL";"'='";"49.8";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2015867";"Clearance in mouse liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2010786";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"49.8"
"CHEMBL2011771";"";"None";"299.82";"0";"4.47";"22";"CC1(C)C[C@H](O)C[C@](C)(CNc2cc(F)cc(Cl)c2)C1";"CL";"'='";"85.1";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2015867";"Clearance in mouse liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2010786";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"85.1"
"CHEMBL2011781";"";"None";"340.49";"0";"2.63";"34";"Cc1ccc(NC[C@@]2(C)C[C@@H](O)CC(C)(C)C2)cc1S(N)(=O)=O";"CL";"'='";"43.7";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL2015867";"Clearance in mouse liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2010786";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"43.7"
