"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL391238";"";"None";"492.00";"0";"3.06";"5f";"C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)COc1ccc(Cl)cc1NC(=O)NCCN";"CL";"'='";"24.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL893669";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1147927";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"24.0"
"CHEMBL493745";"";"None";"278.32";"0";"2.32";"3b";"CNc1nc2cc(-c3ccccc3)nn2c2c1ncn2C";"CL";"'='";"0.05";"nmol/mg.min";"";"";"";"";"";"";"";"";"0";"CHEMBL960919";"Metabolic stability in rat liver microsomes assessed as clearance at 3 uM after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1153345";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.05"
"CHEMBL568606";"";"None";"383.50";"0";"3.61";"7";"CCCN(CCOC)c1nc(C)nc2c1c(C)nn2-c1ccc(OC)cc1C";"CL";"'='";"23.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1037911";"Intrinsic clearance in rat liver microsomes assessed per mg of protein";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156069";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"23.0"
"CHEMBL262858";"";"None";"386.45";"0";"4.38";"13";"O=C(c1cc2c(cn1)OC(c1ccccc1)(c1ccccc1)O2)N1CCCCC1";"CL";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL932404";"Clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1142431";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";""
"CHEMBL1257271";"";"None";"440.37";"0";"3.60";"9";"NC(=O)c1c(NC(=O)Cn2nc(C(F)(F)F)cc2C(F)(F)F)sc2c1CCCC2";"CL";"'='";"200.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1260819";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1255564";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"200.0"
"CHEMBL1823865";"";"None";"406.49";"0";"3.45";"93";"O=C(NC1CCCCC1)N1CCN(c2nc(-c3ccc4ccccc4n3)no2)CC1";"CL";"'='";"189.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1827522";"Intrinsic clearance in rat liver microsomes assessed per mg of protein";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1821555";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"189.0"
"CHEMBL1835222";"";"None";"472.54";"0";"2.04";"44";"O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C(=O)N1C1CC1";"CL";"'<'";"20.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1838318";"Intrinsic clearance in rat liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1833934";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"20.0"
"CHEMBL458084";"";"None";"269.27";"0";"3.60";"(-)-6a, PF-0998425";"N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F";"CL";"'='";"350.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1032464";"Metabolic stability assessed as intrinsic clearance per mg of protein in rat liver microsomes at 5 uM";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1142535";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"350.0"
"CHEMBL461143";"";"None";"297.40";"0";"2.93";"31-I";"CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C";"CL";"'='";"43.0";"mL.min-1.kg-1";"";"";"";"";"";"";"";"";"0";"CHEMBL963847";"Metabolic stability assessed as intrinsic clearance in rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1152169";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"43.0"
"CHEMBL410248";"";"None";"405.43";"0";"3.97";"14a";"O=C(c1cc2c(cc1F)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1";"CL";"'='";"272.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL932404";"Clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1142431";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"272.0"
"CHEMBL1083928";"";"None";"499.03";"0";"4.64";"2";"O=C(NC[C@@H]1CCCO1)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1";"CL";"'='";"1701.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1120066";"Intrinsic clearance in rat liver microsomes assessed per mg of protein";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1158601";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"1701.0"
"CHEMBL1080575";"";"None";"413.28";"0";"2.69";"10e";"Cc1ncn2c1Cn1nc(CN3CCCC3=O)nc1-c1cc(Br)ccc1-2";"CL";"'='";"16000.0";"mL.min-1.g-1";"";"Outside typical range";"";"";"";"";"";"";"0";"CHEMBL1111462";"Clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1154267";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"16.0"
"CHEMBL411054";"";"None";"421.52";"0";"4.53";"11b";"O=S(=O)(c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2)N1CCCCC1";"CL";"'='";"549.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL932404";"Clearance in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1142431";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"549.0"
"CHEMBL468513";"";"None";"460.62";"1";"5.27";"10";"CC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3c2)[nH]1";"CL";"'='";"194.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1002510";"Metabolic stability in rat liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1136937";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"194.0"
"CHEMBL467679";"";"None";"475.64";"1";"5.05";"15";"CCC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2ccc3ccccc3n2)[nH]1";"CL";"'='";"110.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL1002510";"Metabolic stability in rat liver microsomes assessed as intrinsic clearance at 1 uM after 90 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1136937";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"110.0"
"CHEMBL496387";"";"None";"373.46";"0";"3.73";"24";"Cc1cccc(C)c1CNc1cc(-n2ncccc2=O)cn2c(C)c(C)nc12";"CL";"'='";"9.6";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL964389";"Intrinsic clearance in rat liver microsomes measured per gram of liver";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1136984";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"9.6"
