"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3354714";"";"None";"447.47";"0";"4.00";"36";"CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)cc(F)c2O3)COC1";"CL";"'='";"71.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3372252";"Clearance in rat liver microsomes at 1 uM after 30 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3351923";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"71.0"
"CHEMBL3357867";"";"None";"425.35";"0";"2.71";"6";"COc1ncc(Nc2ncc(C(O)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F";"CL";"'='";"34.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3379688";"Intrinsic clearance in rat liver microsomes at 1 uM after 30 mins";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3352452";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"34.0"
"CHEMBL1946770";"";"None";"291.33";"0";"3.42";"15h";"Cc1cc(C#Cc2cn(-c3ccc(F)cc3)c(C)n2)ccn1";"CL";"'='";"14.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3412493";"Intrinsic clearance in male rat liver microsomes at 1 uM during 30 mins incubation";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"14.0"
"CHEMBL3410222";"";"None";"347.81";"0";"3.51";"1";"CN1Cc2c(C#Cc3ccccc3)ncn2-c2cccc(Cl)c2C1=O";"CL";"'='";"123.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3412493";"Intrinsic clearance in male rat liver microsomes at 1 uM during 30 mins incubation";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"123.0"
"CHEMBL3410225";"";"None";"341.35";"0";"3.03";"24";"Fc1ccc2c(c1)-c1ncnn1Cc1c(C#Cc3ccccc3)ncn1-2";"CL";"'='";"24.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3412493";"Intrinsic clearance in male rat liver microsomes at 1 uM during 30 mins incubation";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"24.0"
"CHEMBL3410216";"";"None";"298.35";"0";"3.16";"15b";"Cc1cc(C#Cc2cn(-c3cccc(C#N)c3)c(C)n2)ccn1";"CL";"'='";"20.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3412493";"Intrinsic clearance in male rat liver microsomes at 1 uM during 30 mins incubation";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3407448";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"20.0"
"CHEMBL3092826";"";"None";"379.50";"0";"3.97";"13";"CC(C)NC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1";"CL";"'<'";"3.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3097148";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3091402";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"3.0"
"CHEMBL3260480";"";"None";"370.41";"0";"4.20";"13";"O=C(c1cc(-n2ccc3ccccc32)c(O)cc1O)N1Cc2ccccc2C1";"CL";"'='";"25.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3266922";"Intrinsic clearance in rat liver microsomes at 1 uM after 5 mins by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3259726";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"25.0"
"CHEMBL3589894";"";"None";"330.60";"0";"3.65";"3";"CNC(=O)c1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1";"CL";"'<'";"9.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3590907";"Intrinsic clearance in rat liver microsomes";"A";"BAO_0000019";"assay format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3588833";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";"";"";"9.0"
"CHEMBL3775134";"";"None";"407.42";"0";"3.65";"34";"Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1";"CL";"'='";"190.0";"mL.min-1.g-1";"";"";"";"";"";"";"";"";"0";"CHEMBL3779193";"Intrinsic clearance in rat liver microsomes assessed per mg protein";"A";"BAO_0000221";"tissue-based format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL2367428";"Liver microsome";"Rattus norvegicus";"TISSUE";"CHEMBL3774357";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"190.0"
